index_type,m,nlist,nprobe,recall,query_per_sec,loss
"IVF_PQ","2","3101","1","24.76","14393.63074811256","7038393.630748112"
"IVF_PQ","2","3101","310","55.37","10415.972981027118","3973415.972981028"
"IVF_PQ","2","3101","100","55.37","13615.21781471142","3976615.217814712"
"IVF_PQ","4","3101","1","24.81","14239.701239178408","7033239.701239178"
"IVF_PQ","4","3101","310","61.47","11998.809932486554","3364998.8099324866"
"IVF_PQ","4","3101","100","61.47","13279.83789260385","3366279.837892604"
"IVF_PQ","8","3101","1","24.83","12386.09691994212","7029386.096919942"
"IVF_PQ","8","3101","310","70.69","11237.251172136637","2442237.2511721365"
"IVF_PQ","8","3101","100","70.69","13033.074389410229","2444033.07438941"
"IVF_PQ","1","3201","1","24.64","13391.34765812075","7049391.347658121"
"IVF_PQ","1","3201","320","49.5","11644.052080730686","4561644.052080731"
"IVF_PQ","1","3201","100","49.5","13322.863858712915","4563322.863858713"
"IVF_PQ","2","3201","1","24.76","14217.979661016949","7038217.979661016"
"IVF_PQ","2","3201","320","55.37","11788.375491849354","3974788.3754918496"
"IVF_PQ","2","3201","100","55.37","14903.542621611057","3977903.5426216116"
"IVF_PQ","4","3201","1","24.81","11877.843226098777","7030877.843226098"
"IVF_PQ","4","3201","320","61.47","10674.702229461467","3363674.7022294616"
"IVF_PQ","4","3201","100","61.47","13528.703673838016","3366528.703673838"
"IVF_PQ","8","3201","1","24.83","2358.4970591212227","7019358.497059121"
"IVF_PQ","8","3201","320","70.69","4383.633114202402","2435383.6331142024"
"IVF_PQ","8","3201","100","70.69","9325.441892522846","2440325.441892523"
"IVF_PQ","1","3301","1","24.64","15342.395200819372","7051342.39520082"
"IVF_PQ","1","3301","330","49.5","12714.635625075785","4562714.635625076"
"IVF_PQ","1","3301","100","49.5","14383.265320119337","4564383.265320119"
"IVF_PQ","2","3301","1","24.76","13360.63453636161","7037360.63453636"
"IVF_PQ","2","3301","330","55.37","12731.230839277583","3975731.230839278"
"IVF_PQ","2","3301","100","55.37","15280.909355872924","3978280.9093558732"
"IVF_PQ","4","3301","1","24.81","12729.685271176668","7031729.6852711765"
"IVF_PQ","4","3301","330","61.47","10311.495722293244","3363311.4957222934"
"IVF_PQ","4","3301","100","61.47","14024.958202367417","3367024.9582023676"
"IVF_PQ","8","3301","1","24.83","12401.478371426037","7029401.478371426"
"IVF_PQ","8","3301","330","70.69","9601.46506730153","2440601.4650673014"
"IVF_PQ","8","3301","100","70.69","13454.062550120289","2444454.06255012"
"IVF_PQ","1","3401","1","24.64","15042.513359394614","7051042.513359395"
"IVF_PQ","1","3401","340","49.5","12797.656679074877","4562797.656679075"
"IVF_PQ","1","3401","100","49.5","12581.905447564195","4562581.905447564"
"IVF_PQ","2","3401","1","24.76","15167.627382200846","7039167.6273822"
"IVF_PQ","2","3401","340","55.37","12311.20373359946","3975311.2037335997"
"IVF_PQ","2","3401","100","55.37","16088.005830232825","3979088.0058302335"
"IVF_PQ","4","3401","1","24.81","14099.922681278784","7033099.922681279"
"IVF_PQ","4","3401","340","61.47","11382.718193660443","3364382.7181936605"
"IVF_PQ","4","3401","100","61.47","15030.115387371892","3368030.1153873717"
"IVF_PQ","8","3401","1","24.83","11842.629245842392","7028842.629245843"
"IVF_PQ","8","3401","340","70.69","8349.199777052314","2439349.1997770523"
"IVF_PQ","8","3401","100","70.69","10044.07193658852","2441044.0719365887"
"IVF_PQ","1","3501","1","24.64","3070.163598433554","7039070.163598433"
"IVF_PQ","1","3501","350","49.5","6737.1883834489845","4556737.188383449"
"IVF_PQ","1","3501","100","49.5","14389.18659302206","4564389.186593022"
"IVF_PQ","2","3501","1","24.76","13765.807870294397","7037765.807870293"
"IVF_PQ","2","3501","350","55.37","11440.466968523267","3974440.466968524"
"IVF_PQ","2","3501","100","55.37","15780.518454418901","3978780.5184544194"
"IVF_PQ","4","3501","1","24.81","11081.384412153237","7030081.384412154"
"IVF_PQ","4","3501","350","61.47","11281.37927324565","3364281.3792732456"
"IVF_PQ","4","3501","100","61.47","14943.366110873592","3367943.3661108734"
"IVF_PQ","8","3501","1","24.83","11271.374825325163","7028271.374825325"
"IVF_PQ","8","3501","350","70.69","9888.728044323942","2440888.728044324"
"IVF_PQ","8","3501","100","70.69","11833.941822080524","2442833.9418220804"
"IVF_PQ","1","3601","1","24.64","13954.499783744219","7049954.499783744"
"IVF_PQ","1","3601","360","49.5","12010.148039973656","4562010.148039973"
"IVF_PQ","1","3601","100","49.5","15254.788143298782","4565254.788143299"
"IVF_PQ","2","3601","1","24.76","13464.860353130016","7037464.860353129"
"IVF_PQ","2","3601","360","55.37","12259.38678280186","3975259.386782802"
"IVF_PQ","2","3601","100","55.37","16366.099578585921","3979366.0995785864"
"IVF_PQ","4","3601","1","24.81","13973.560767590618","7032973.560767591"
"IVF_PQ","4","3601","360","61.47","10829.320182799309","3363829.3201827994"
"IVF_PQ","4","3601","100","61.47","14966.82843277191","3367966.828432772"
"IVF_PQ","8","3601","1","24.83","2435.3206215017303","7019435.320621502"
"IVF_PQ","8","3601","360","70.69","4178.759016458774","2435178.759016459"
"IVF_PQ","8","3601","100","70.69","10495.46830818507","2441495.468308185"
"IVF_PQ","1","3701","1","24.64","14834.491051849756","7050834.49105185"
"IVF_PQ","1","3701","370","49.5","13257.171755483912","4563257.171755484"
"IVF_PQ","1","3701","100","49.5","14239.217816404129","4564239.217816404"
"IVF_PQ","2","3701","1","24.76","4379.742288494873","7028379.742288494"
"IVF_PQ","2","3701","370","55.37","3299.0427648914165","3966299.042764892"
"IVF_PQ","2","3701","100","55.37","8632.031282156822","3971632.031282157"
"IVF_PQ","4","3701","1","24.81","2919.665592348441","7021919.665592348"
"IVF_PQ","4","3701","370","61.47","2397.9509696304426","3355397.9509696304"
"IVF_PQ","4","3701","100","61.47","10881.01278958155","3363881.0127895814"
"IVF_PQ","8","3701","1","24.83","11593.841390938995","7028593.841390939"
"IVF_PQ","8","3701","370","70.69","9888.961192059225","2440888.9611920593"
"IVF_PQ","8","3701","100","70.69","13623.177861504482","2444623.1778615043"
"IVF_PQ","1","3801","1","24.64","14819.291241211178","7050819.291241211"
"IVF_PQ","1","3801","380","49.5","13094.514688895133","4563094.514688895"
"IVF_PQ","1","3801","100","49.5","16818.926938808243","4566818.9269388085"
"IVF_PQ","2","3801","1","24.76","14519.693979991","7038519.69397999"
"IVF_PQ","2","3801","380","55.37","12265.122671579378","3975265.12267158"
"IVF_PQ","2","3801","100","55.37","15504.598550938932","3978504.5985509395"
"IVF_PQ","4","3801","1","24.81","14084.771147452902","7033084.771147453"
"IVF_PQ","4","3801","380","61.47","11590.637521761959","3364590.637521762"
"IVF_PQ","4","3801","100","61.47","13938.26930745713","3366938.269307457"
"IVF_PQ","8","3801","1","24.83","10979.56597994817","7027979.565979948"
"IVF_PQ","8","3801","380","70.69","9242.219382133886","2440242.219382134"
"IVF_PQ","8","3801","100","70.69","10236.001561889887","2441236.00156189"
"IVF_PQ","1","3901","1","24.64","14368.483436675688","7050368.483436676"
"IVF_PQ","1","3901","390","49.5","13114.576949534114","4563114.576949534"
"IVF_PQ","1","3901","100","49.5","15526.98330433495","4565526.983304335"
"IVF_PQ","2","3901","1","24.76","11482.749746762669","7035482.749746761"
"IVF_PQ","2","3901","390","55.37","11592.239234978719","3974592.2392349793"
"IVF_PQ","2","3901","100","55.37","15290.379497648646","3978290.379497649"
"IVF_PQ","4","3901","1","24.81","2271.820954052312","7021271.820954053"
"IVF_PQ","4","3901","390","61.47","4928.908526840274","3357928.90852684"
"IVF_PQ","4","3901","100","61.47","11757.643035348863","3364757.643035349"
"IVF_PQ","8","3901","1","24.83","12008.428767750802","7029008.428767751"
"IVF_PQ","8","3901","390","70.69","9179.113231496476","2440179.1132314964"
"IVF_PQ","8","3901","100","70.69","13081.853908053146","2444081.853908053"
"IVF_PQ","1","4001","1","24.64","14265.36970274131","7050265.3697027415"
"IVF_PQ","1","4001","400","49.5","12572.476844219298","4562572.4768442195"
"IVF_PQ","1","4001","100","49.5","16401.298244241974","4566401.298244242"
"IVF_PQ","2","4001","1","24.76","13950.786628970563","7037950.78662897"
"IVF_PQ","2","4001","400","55.37","11867.760737932205","3974867.7607379328"
"IVF_PQ","2","4001","100","55.37","14885.55914398268","3977885.5591439833"
"IVF_PQ","4","4001","1","24.81","2832.343368042894","7021832.343368043"
"IVF_PQ","4","4001","400","61.47","2430.423873678111","3355430.4238736783"
"IVF_PQ","4","4001","100","61.47","11074.362359402228","3364074.3623594022"
"IVF_PQ","8","4001","1","24.83","10989.34681793172","7027989.346817932"
"IVF_PQ","8","4001","400","70.69","8201.290524422197","2439201.290524422"
"IVF_PQ","8","4001","100","70.69","10250.761297260307","2441250.7612972604"
"IVF_PQ","1","4101","1","24.64","14591.42111671595","7050591.421116716"
"IVF_PQ","1","4101","410","49.5","12484.533873080129","4562484.53387308"
"IVF_PQ","1","4101","100","49.5","16458.57793125098","4566458.577931251"
"IVF_PQ","2","4101","1","24.76","13466.157254310207","7037466.157254309"
"IVF_PQ","2","4101","410","55.37","12283.081969133453","3975283.081969134"
"IVF_PQ","2","4101","100","55.37","14912.55066486525","3977912.550664866"
"IVF_PQ","4","4101","1","24.81","13042.801169226943","7032042.801169227"
"IVF_PQ","4","4101","410","61.47","10808.947531182352","3363808.9475311823"
"IVF_PQ","4","4101","100","61.47","11595.76456277128","3364595.764562771"
"IVF_PQ","8","4101","1","24.83","10940.33074234441","7027940.330742344"
"IVF_PQ","8","4101","410","70.69","9036.916381186305","2440036.9163811863"
"IVF_PQ","8","4101","100","70.69","11909.208097901701","2442909.2080979017"
"IVF_PQ","1","4201","1","24.64","14526.73431926021","7050526.73431926"
"IVF_PQ","1","4201","420","49.5","12730.844412068232","4562730.844412068"
"IVF_PQ","1","4201","100","49.5","15816.222331158791","4565816.222331159"
"IVF_PQ","2","4201","1","24.76","3034.337471424024","7027034.337471423"
"IVF_PQ","2","4201","420","55.37","3218.1442919291353","3966218.1442919294"
"IVF_PQ","2","4201","100","55.37","9184.741383085884","3972184.7413830864"
"IVF_PQ","4","4201","1","24.81","13935.490730281083","7032935.490730281"
"IVF_PQ","4","4201","420","61.47","10889.205046991017","3363889.205046991"
"IVF_PQ","4","4201","100","61.47","15913.434761164017","3368913.4347611642"
"IVF_PQ","8","4201","1","24.83","12357.268281185552","7029357.268281186"
"IVF_PQ","8","4201","420","70.69","9604.763104261605","2440604.763104262"
"IVF_PQ","8","4201","100","70.69","13418.33770554738","2444418.3377055475"
"IVF_PQ","1","4301","1","24.64","15192.900351360162","7051192.90035136"
"IVF_PQ","1","4301","430","49.5","13009.627791563276","4563009.627791563"
"IVF_PQ","1","4301","100","49.5","16868.98326898327","4566868.983268984"
"IVF_PQ","2","4301","1","24.76","14372.42230065449","7038372.4223006535"
"IVF_PQ","2","4301","430","55.37","12058.488342006152","3975058.4883420067"
"IVF_PQ","2","4301","100","55.37","15981.345018098686","3978981.345018099"
"IVF_PQ","4","4301","1","24.81","12205.872595524255","7031205.872595524"
"IVF_PQ","4","4301","430","61.47","10907.89555809841","3363907.8955580983"
"IVF_PQ","4","4301","100","61.47","13451.473653827652","3366451.473653828"
"IVF_PQ","8","4301","1","24.83","12354.356406480118","7029354.35640648"
"IVF_PQ","8","4301","430","70.69","10177.879155544771","2441177.8791555446"
"IVF_PQ","8","4301","100","70.69","13523.469289053684","2444523.4692890537"
"IVF_PQ","1","4401","1","24.64","15392.50614701457","7051392.506147015"
"IVF_PQ","1","4401","440","49.5","12845.080084525158","4562845.080084525"
"IVF_PQ","1","4401","100","49.5","14172.339922284169","4564172.339922284"
"IVF_PQ","2","4401","1","24.76","13493.45000643418","7037493.450006433"
"IVF_PQ","2","4401","440","55.37","12394.149109068881","3975394.1491090693"
"IVF_PQ","2","4401","100","55.37","14682.85374221102","3977682.8537422116"
"IVF_PQ","4","4401","1","24.81","13736.953460190613","7032736.95346019"
"IVF_PQ","4","4401","440","61.47","11326.772886848501","3364326.7728868485"
"IVF_PQ","4","4401","100","61.47","15003.77034519764","3368003.7703451975"
"IVF_PQ","8","4401","1","24.83","2577.5570905336645","7019577.557090534"
"IVF_PQ","8","4401","440","70.69","1982.0728503109465","2432982.072850311"
"IVF_PQ","8","4401","100","70.69","9093.53915532044","2440093.5391553203"
"IVF_PQ","1","4501","1","24.64","3175.025548246444","7039175.025548247"
"IVF_PQ","1","4501","450","49.5","4865.556122685723","4554865.556122686"
"IVF_PQ","1","4501","100","49.5","12778.94095423801","4562778.940954238"
"IVF_PQ","2","4501","1","24.76","4388.770417185489","7028388.770417185"
"IVF_PQ","2","4501","450","55.37","3313.0886743866413","3966313.088674387"
"IVF_PQ","2","4501","100","55.37","9380.712113079262","3972380.7121130796"
"IVF_PQ","4","4501","1","24.81","13323.28706203742","7032323.287062038"
"IVF_PQ","4","4501","450","61.47","9540.748828533733","3362540.7488285336"
"IVF_PQ","4","4501","100","61.47","10323.424155160108","3363323.4241551603"
"IVF_PQ","8","4501","1","24.83","10945.184102711308","7027945.184102711"
"IVF_PQ","8","4501","450","70.69","9689.747262394307","2440689.7472623945"
"IVF_PQ","8","4501","100","70.69","12968.598107723703","2443968.5981077235"
"IVF_PQ","1","4601","1","24.64","14650.543155541583","7050650.543155542"
"IVF_PQ","1","4601","460","49.5","14360.612182011162","4564360.612182011"
"IVF_PQ","1","4601","100","49.5","15962.49048561425","4565962.490485614"
"IVF_PQ","2","4601","1","24.76","14363.071022532704","7038363.071022532"
"IVF_PQ","2","4601","460","55.37","12166.571909264952","3975166.5719092656"
"IVF_PQ","2","4601","100","55.37","14111.782518000135","3977111.782518001"
"IVF_PQ","4","4601","1","24.81","13311.447522929957","7032311.44752293"
"IVF_PQ","4","4601","460","61.47","11549.78383588049","3364549.7838358805"
"IVF_PQ","4","4601","100","61.47","13738.303308221422","3366738.3033082215"
"IVF_PQ","8","4601","1","24.83","11659.913265873458","7028659.913265874"
"IVF_PQ","8","4601","460","70.69","9398.789943082507","2440398.7899430827"
"IVF_PQ","8","4601","100","70.69","12850.196078431372","2443850.1960784313"
"IVF_PQ","1","4701","1","24.64","13335.14768066639","7049335.147680666"
"IVF_PQ","1","4701","470","49.5","10971.81123783614","4560971.811237836"
"IVF_PQ","1","4701","100","49.5","16213.630213769376","4566213.630213769"
"IVF_PQ","2","4701","1","24.76","14438.223752151463","7038438.22375215"
"IVF_PQ","2","4701","470","55.37","12605.728368346707","3975605.728368347"
"IVF_PQ","2","4701","100","55.37","16179.23160006172","3979179.231600062"
"IVF_PQ","4","4701","1","24.81","13964.256225862298","7032964.256225863"
"IVF_PQ","4","4701","470","61.47","11600.254445888762","3364600.2544458886"
"IVF_PQ","4","4701","100","61.47","14348.821456672711","3367348.8214566726"
"IVF_PQ","8","4701","1","24.83","12498.6709577448","7029498.670957745"
"IVF_PQ","8","4701","470","70.69","10620.64215537324","2441620.6421553735"
"IVF_PQ","8","4701","100","70.69","11453.275443051802","2442453.275443052"
"IVF_PQ","1","4801","1","24.64","13862.718138551032","7049862.718138551"
"IVF_PQ","1","4801","480","49.5","12235.425904317386","4562235.425904318"
"IVF_PQ","1","4801","100","49.5","15400.9840640376","4565400.984064038"
"IVF_PQ","2","4801","1","24.76","2704.6589758636032","7026704.658975863"
"IVF_PQ","2","4801","480","55.37","6016.358029118554","3969016.358029119"
"IVF_PQ","2","4801","100","55.37","13198.766442192711","3976198.766442193"
"IVF_PQ","4","4801","1","24.81","12460.796197266785","7031460.796197267"
"IVF_PQ","4","4801","480","61.47","10902.508382937798","3363902.508382938"
"IVF_PQ","4","4801","100","61.47","15761.542219382962","3368761.542219383"
"IVF_PQ","8","4801","1","24.83","12532.281582407075","7029532.281582407"
"IVF_PQ","8","4801","480","70.69","9980.259839147195","2440980.2598391473"
"IVF_PQ","8","4801","100","70.69","14025.8962011771","2445025.896201177"
"IVF_PQ","1","4901","1","24.64","15523.535289981124","7051523.535289981"
"IVF_PQ","1","4901","490","49.5","12180.351386670538","4562180.351386671"
"IVF_PQ","1","4901","100","49.5","14646.961866182428","4564646.961866182"
"IVF_PQ","2","4901","1","24.76","14081.933859325163","7038081.933859324"
"IVF_PQ","2","4901","490","55.37","12480.07617233992","3975480.07617234"
"IVF_PQ","2","4901","100","55.37","15383.47331743994","3978383.4733174406"
"IVF_PQ","4","4901","1","24.81","13565.019404915913","7032565.019404916"
"IVF_PQ","4","4901","490","61.47","11732.647067050826","3364732.647067051"
"IVF_PQ","4","4901","100","61.47","14989.82881240842","3367989.8288124083"
"IVF_PQ","8","4901","1","24.83","11858.030590031382","7028858.030590031"
"IVF_PQ","8","4901","490","70.69","9468.16858168356","2440468.1685816837"
"IVF_PQ","8","4901","100","70.69","12290.280423125385","2443290.2804231253"
"IVF_PQ","1","5001","1","24.64","14852.877226530685","7050852.877226531"
"IVF_PQ","1","5001","500","49.5","14017.458726020988","4564017.4587260205"
"IVF_PQ","1","5001","100","49.5","15927.333485228222","4565927.333485228"
"IVF_PQ","2","5001","1","24.76","14687.481177994887","7038687.481177994"
"IVF_PQ","2","5001","500","55.37","11260.17879674622","3974260.178796747"
"IVF_PQ","2","5001","100","55.37","13554.060429794798","3976554.060429795"
"IVF_PQ","4","5001","1","24.81","12850.983516146824","7031850.983516146"
"IVF_PQ","4","5001","500","61.47","10184.304584304584","3363184.304584305"
"IVF_PQ","4","5001","100","61.47","13735.60387739062","3366735.6038773907"
"IVF_PQ","8","5001","1","24.83","11977.223792798195","7028977.223792798"
"IVF_PQ","8","5001","500","70.69","9330.835798981112","2440330.835798981"
"IVF_PQ","8","5001","100","70.69","12841.147475737072","2443841.147475737"
"IVF_PQ","1","5101","1","24.64","12269.428111744917","7048269.428111745"
"IVF_PQ","1","5101","510","49.5","12258.670173900337","4562258.6701739"
"IVF_PQ","1","5101","100","49.5","15028.499767100218","4565028.4997671"
"IVF_PQ","2","5101","1","24.76","12497.92610250298","7036497.926102502"
"IVF_PQ","2","5101","510","55.37","13074.513715710724","3976074.5137157114"
"IVF_PQ","2","5101","100","55.37","15537.336543804407","3978537.336543805"
"IVF_PQ","4","5101","1","24.81","4149.735837109444","7023149.735837109"
"IVF_PQ","4","5101","510","61.47","2999.445064218084","3355999.4450642182"
"IVF_PQ","4","5101","100","61.47","7416.327468835647","3360416.3274688357"
"IVF_PQ","8","5101","1","24.83","11704.816654573868","7028704.816654574"
"IVF_PQ","8","5101","510","70.69","10492.055233139883","2441492.05523314"
"IVF_PQ","8","5101","100","70.69","13362.337124470356","2444362.33712447"
"IVF_PQ","1","5201","1","24.64","14437.229794850613","7050437.229794851"
"IVF_PQ","1","5201","520","49.5","13845.329108074206","4563845.329108074"
"IVF_PQ","1","5201","100","49.5","16204.860333037128","4566204.860333038"
"IVF_PQ","2","5201","1","24.76","14649.008102822017","7038649.008102821"
"IVF_PQ","2","5201","520","55.37","11875.15288788222","3974875.1528878827"
"IVF_PQ","2","5201","100","55.37","15500.587604863447","3978500.587604864"
"IVF_PQ","4","5201","1","24.81","2677.3292480531086","7021677.329248053"
"IVF_PQ","4","5201","520","61.47","3370.0016069419894","3356370.001606942"
"IVF_PQ","4","5201","100","61.47","11183.915953390395","3364183.9159533903"
"IVF_PQ","8","5201","1","24.83","12507.61615077235","7029507.616150772"
"IVF_PQ","8","5201","520","70.69","8807.4923354752","2439807.492335475"
"IVF_PQ","8","5201","100","70.69","14098.500840336135","2445098.500840336"
"IVF_PQ","1","5301","1","24.64","12843.113479086289","7048843.113479086"
"IVF_PQ","1","5301","530","49.5","12254.014257333178","4562254.014257333"
"IVF_PQ","1","5301","100","49.5","14506.13543612091","4564506.135436121"
"IVF_PQ","2","5301","1","24.76","14208.346883468836","7038208.346883468"
"IVF_PQ","2","5301","530","55.37","12395.247946096106","3975395.2479460966"
"IVF_PQ","2","5301","100","55.37","14518.688774273945","3977518.688774274"
"IVF_PQ","4","5301","1","24.81","12519.936718306917","7031519.9367183065"
"IVF_PQ","4","5301","530","61.47","10617.415957877683","3363617.415957878"
"IVF_PQ","4","5301","100","61.47","12203.741744013501","3365203.7417440135"
"IVF_PQ","8","5301","1","24.83","11755.006866399484","7028755.006866399"
"IVF_PQ","8","5301","530","70.69","9839.778538919909","2440839.77853892"
"IVF_PQ","8","5301","100","70.69","13877.854614035668","2444877.8546140357"
"IVF_PQ","1","5401","1","24.64","14296.001908722179","7050296.001908722"
"IVF_PQ","1","5401","540","49.5","10969.515639711266","4560969.515639711"
"IVF_PQ","1","5401","100","49.5","15432.149821553405","4565432.149821553"
"IVF_PQ","2","5401","1","24.76","14734.951695064114","7038734.951695063"
"IVF_PQ","2","5401","540","55.37","11581.356306604815","3974581.3563066055"
"IVF_PQ","2","5401","100","55.37","15747.931215739281","3978747.93121574"
"IVF_PQ","4","5401","1","24.81","13029.835352593973","7032029.835352594"
"IVF_PQ","4","5401","540","61.47","12217.249716000117","3365217.249716"
"IVF_PQ","4","5401","100","61.47","14242.118845500849","3367242.118845501"
"IVF_PQ","8","5401","1","24.83","11851.999208793693","7028851.999208794"
"IVF_PQ","8","5401","540","70.69","10637.342125285315","2441637.3421252854"
"IVF_PQ","8","5401","100","70.69","13957.750415973378","2444957.7504159734"
"IVF_PQ","1","5501","1","24.64","15226.544688884049","7051226.544688884"
"IVF_PQ","1","5501","550","49.5","12555.540920792671","4562555.540920793"
"IVF_PQ","1","5501","100","49.5","16180.479901242188","4566180.479901242"
"IVF_PQ","2","5501","1","24.76","14856.559931992066","7038856.559931991"
"IVF_PQ","2","5501","550","55.37","12371.84826853873","3975371.848268539"
"IVF_PQ","2","5501","100","55.37","15646.301339202448","3978646.301339203"
"IVF_PQ","4","5501","1","24.81","13358.932382074721","7032358.932382075"
"IVF_PQ","4","5501","550","61.47","12531.158316154282","3365531.1583161545"
"IVF_PQ","4","5501","100","61.47","16002.685997710798","3369002.685997711"
"IVF_PQ","8","5501","1","24.83","12189.200813716943","7029189.200813717"
"IVF_PQ","8","5501","550","70.69","9225.54988562379","2440225.5498856236"
"IVF_PQ","8","5501","100","70.69","12509.85445001193","2443509.854450012"
"IVF_PQ","1","5601","1","24.64","13901.773225945444","7049901.773225945"
"IVF_PQ","1","5601","560","49.5","12717.719830200122","4562717.7198302"
"IVF_PQ","1","5601","100","49.5","14926.348754448398","4564926.348754449"
"IVF_PQ","2","5601","1","24.76","14787.94203716109","7038787.9420371605"
"IVF_PQ","2","5601","560","55.37","13536.125992383657","3976536.1259923843"
"IVF_PQ","2","5601","100","55.37","16375.044897321777","3979375.044897322"
"IVF_PQ","4","5601","1","24.81","11370.375189763608","7030370.3751897635"
"IVF_PQ","4","5601","560","61.47","10057.077089078048","3363057.0770890783"
"IVF_PQ","4","5601","100","61.47","14540.83550008667","3367540.8355000867"
"IVF_PQ","8","5601","1","24.83","12694.624697336561","7029694.624697337"
"IVF_PQ","8","5601","560","70.69","9608.063407706051","2440608.063407706"
"IVF_PQ","8","5601","100","70.69","12985.863339422272","2443985.8633394223"
"IVF_PQ","1","5701","1","24.64","13968.441735771139","7049968.4417357715"
"IVF_PQ","1","5701","570","49.5","10597.296546148209","4560597.296546148"
"IVF_PQ","1","5701","100","49.5","15438.966393050392","4565438.966393051"
"IVF_PQ","2","5701","1","24.76","14321.384914808617","7038321.384914808"
"IVF_PQ","2","5701","570","55.37","10905.626625065002","3973905.6266250657"
"IVF_PQ","2","5701","100","55.37","14942.833731162493","3977942.833731163"
"IVF_PQ","4","5701","1","24.81","13466.157254310207","7032466.15725431"
"IVF_PQ","4","5701","570","61.47","11820.601414761999","3364820.601414762"
"IVF_PQ","4","5701","100","61.47","15193.45069912338","3368193.4506991236"
"IVF_PQ","8","5701","1","24.83","11768.1995454673","7028768.199545467"
"IVF_PQ","8","5701","570","70.69","9109.734590156813","2440109.734590157"
"IVF_PQ","8","5701","100","70.69","13660.003256798567","2444660.0032567987"
"IVF_PQ","1","5801","1","24.64","14474.597094247161","7050474.597094247"
"IVF_PQ","1","5801","580","49.5","12986.265403430552","4562986.265403431"
"IVF_PQ","1","5801","100","49.5","16453.41283539934","4566453.4128354"
"IVF_PQ","2","5801","1","24.76","14701.381002453558","7038701.381002452"
"IVF_PQ","2","5801","580","55.37","12932.21101964049","3975932.211019641"
"IVF_PQ","2","5801","100","55.37","15650.97205119594","3978650.9720511963"
"IVF_PQ","4","5801","1","24.81","14026.365247634016","7033026.365247634"
"IVF_PQ","4","5801","580","61.47","10247.755869921082","3363247.7558699213"
"IVF_PQ","4","5801","100","61.47","14111.782518000135","3367111.7825180003"
"IVF_PQ","8","5801","1","24.83","12355.81217227361","7029355.812172273"
"IVF_PQ","8","5801","580","70.69","10654.09469619996","2441654.0946962"
"IVF_PQ","8","5801","100","70.69","12283.081969133453","2443283.0819691336"
"IVF_PQ","1","5901","1","24.64","14014.180226536135","7050014.1802265365"
"IVF_PQ","1","5901","590","49.5","13041.584527844283","4563041.584527845"
"IVF_PQ","1","5901","100","49.5","16104.066039546939","4566104.066039547"
"IVF_PQ","2","5901","1","24.76","14280.912495743956","7038280.9124957435"
"IVF_PQ","2","5901","590","55.37","12008.772582815587","3975008.772582816"
"IVF_PQ","2","5901","100","55.37","15876.690135513665","3978876.6901355144"
"IVF_PQ","4","5901","1","24.81","2624.2446614819587","7021624.244661482"
"IVF_PQ","4","5901","590","61.47","5501.375900106242","3358501.375900106"
"IVF_PQ","4","5901","100","61.47","10046.237125748503","3363046.2371257483"
"IVF_PQ","8","5901","1","24.83","11841.291888992406","7028841.291888992"
"IVF_PQ","8","5901","590","70.69","10160.12790078","2441160.12790078"
"IVF_PQ","8","5901","100","70.69","12887.310268542986","2443887.310268543"
"IVF_PQ","1","6001","1","24.64","3002.365068002863","7039002.365068003"
"IVF_PQ","1","6001","600","49.5","4210.599018200435","4554210.5990182"
"IVF_PQ","1","6001","100","49.5","12936.997624996144","4562936.997624996"
"IVF_PQ","2","6001","1","24.76","14974.309175294538","7038974.309175294"
"IVF_PQ","2","6001","600","55.37","11197.650639399844","3974197.6506394004"
"IVF_PQ","2","6001","100","55.37","15074.41058079356","3978074.410580794"
"IVF_PQ","4","6001","1","24.81","2865.1183124760914","7021865.118312476"
"IVF_PQ","4","6001","600","61.47","4489.247565021941","3357489.2475650217"
"IVF_PQ","4","6001","100","61.47","11298.092877922638","3364298.0928779226"
"IVF_PQ","8","6001","1","24.83","11602.82165481756","7028602.821654818"
"IVF_PQ","8","6001","600","70.69","9473.514929755613","2440473.5149297556"
"IVF_PQ","8","6001","100","70.69","13945.684266524804","2444945.684266525"
"IVF_PQ","1","6101","1","24.64","15130.42098048411","7051130.420980484"
"IVF_PQ","1","6101","610","49.5","13437.252514897162","4563437.252514897"
"IVF_PQ","1","6101","100","49.5","15433.853400058875","4565433.853400059"
"IVF_PQ","2","6101","1","24.76","13023.766495885731","7037023.766495884"
"IVF_PQ","2","6101","610","55.37","11934.623264284088","3974934.6232642843"
"IVF_PQ","2","6101","100","55.37","14204.97849425949","3977204.97849426"
"IVF_PQ","4","6101","1","24.81","14265.36970274131","7033265.3697027415"
"IVF_PQ","4","6101","610","61.47","11597.367693413704","3364597.3676934135"
"IVF_PQ","4","6101","100","61.47","14453.64761018643","3367453.6476101866"
"IVF_PQ","8","6101","1","24.83","11426.441823085515","7028426.441823086"
"IVF_PQ","8","6101","610","70.69","9471.37566615482","2440471.375666155"
"IVF_PQ","8","6101","100","70.69","13555.374571779459","2444555.3745717793"
"IVF_PQ","1","6201","1","24.64","4488.9112450100065","7040488.91124501"
"IVF_PQ","1","6201","620","49.5","3683.770277272767","4553683.770277273"
"IVF_PQ","1","6201","100","49.5","10408.735358348224","4560408.735358348"
"IVF_PQ","2","6201","1","24.76","2986.0561144215912","7026986.05611442"
"IVF_PQ","2","6201","620","55.37","2224.009501993722","3965224.009501994"
