index_type,m,nlist,nprobe,recall,query_per_sec,loss
IVF_PQ,2,7701,770,55.37,11609.244651111296,3951390.755348889
IVF_PQ,2,7701,100,55.37,11825.26713468099,3951174.7328653196
IVF_PQ,4,7701,1,24.81,11617.92698465459,7007382.073015345
IVF_PQ,4,7701,770,61.47,7698.513270437943,3345301.4867295623
IVF_PQ,4,7701,100,61.47,11857.360133435106,3341142.639866565
IVF_PQ,8,7701,1,24.83,11501.011818256602,7005498.988181744
IVF_PQ,8,7701,770,70.69,9064.453665283541,2421935.5463347165
IVF_PQ,8,7701,100,70.69,11784.069901385104,2419215.930098615
IVF_PQ,16,7701,1,24.84,8690.336482678602,7007309.663517321
IVF_PQ,16,7701,770,81.13,7501.482660561945,1379498.5173394384
IVF_PQ,16,7701,100,81.13,9668.304826886728,1377331.6951731138
IVF_PQ,32,7701,1,24.86,8094.143074933904,7005905.856925067
IVF_PQ,32,7701,770,88.42,6053.347573207869,651946.652426792
IVF_PQ,32,7701,100,88.42,9302.277717403358,648697.7222825965
IVF_PQ,64,7701,1,24.88,4490.689507494647,7007509.310492505
IVF_PQ,64,7701,770,94.44,2402.772669725769,53597.22733027446
IVF_PQ,64,7701,100,94.44,4854.79946756178,51145.200532438444
IVF_PQ,128,7701,1,24.88,2767.987645929162,7009232.012354071
IVF_PQ,128,7701,770,98.1,999.7006359103433,-996.6006359103433
IVF_PQ,128,7701,100,98.1,2503.22519038411,-2500.1251903841103
IVF_PQ,1,7801,1,24.64,14494.104637500865,7021505.895362499
IVF_PQ,1,7801,780,49.5,12074.804237678489,4537925.195762321
IVF_PQ,1,7801,100,49.5,13590.51260449744,4536409.487395503
IVF_PQ,2,7801,1,24.76,13977.286057051453,7010022.713942948
IVF_PQ,2,7801,780,55.37,11468.307221174091,3951531.692778826
IVF_PQ,2,7801,100,55.37,14948.691995152898,3948051.3080048477
IVF_PQ,4,7801,1,24.81,12956.179532326321,7006043.820467673
IVF_PQ,4,7801,780,61.47,11495.9682061121,3341504.0317938877
IVF_PQ,4,7801,100,61.47,14859.191554185709,3338140.808445814
IVF_PQ,8,7801,1,24.83,11753.35986100992,7005246.64013899
IVF_PQ,8,7801,780,70.69,9957.041116703067,2421042.958883297
IVF_PQ,8,7801,100,70.69,13131.822166562304,2417868.177833438
IVF_PQ,16,7801,1,24.84,8337.250536693966,7007662.749463306
IVF_PQ,16,7801,780,81.13,6690.120266692187,1380309.8797333082
IVF_PQ,16,7801,100,81.13,9411.232526308704,1377588.7674736918
IVF_PQ,32,7801,1,24.86,1676.6418426533312,7012323.358157347
IVF_PQ,32,7801,780,88.42,3369.2977523576947,654630.7022476422
IVF_PQ,32,7801,100,88.42,9378.614552121999,648621.3854478779
IVF_PQ,64,7801,1,24.88,4576.13685956184,7007423.863140438
IVF_PQ,64,7801,780,94.44,2791.0856762601898,53208.914323740035
IVF_PQ,64,7801,100,94.44,5319.885340300855,50680.11465969937
IVF_PQ,128,7801,1,24.88,2657.1117249068748,7009342.888275093
IVF_PQ,128,7801,780,98.1,1095.7021494477476,-1092.6021494477477
IVF_PQ,128,7801,100,98.1,2076.4292362224996,-2073.3292362224997
IVF_PQ,1,7901,1,24.64,14445.682796624764,7021554.3172033755
IVF_PQ,1,7901,790,49.5,12118.76336318983,4537881.23663681
IVF_PQ,1,7901,100,49.5,14573.67616400278,4535426.323835997
IVF_PQ,2,7901,1,24.76,13937.80613431695,7010062.193865682
IVF_PQ,2,7901,790,55.37,11090.467754303392,3951909.532245697
IVF_PQ,2,7901,100,55.37,12942.187114292767,3950057.8128857077
IVF_PQ,4,7901,1,24.81,11561.56348200011,7007438.4365179995
IVF_PQ,4,7901,790,61.47,10169.242332403928,3342830.757667596
IVF_PQ,4,7901,100,61.47,10919.25439966677,3342080.7456003334
IVF_PQ,8,7901,1,24.83,11224.320274031257,7005775.679725968
IVF_PQ,8,7901,790,70.69,8746.88021354688,2422253.119786453
IVF_PQ,8,7901,100,70.69,12739.351233142996,2418260.648766857
IVF_PQ,16,7901,1,24.84,9310.330743618202,7006689.669256382
IVF_PQ,16,7901,790,81.13,7139.24085106383,1379860.7591489367
IVF_PQ,16,7901,100,81.13,12414.325460249807,1374585.6745397507
IVF_PQ,32,7901,1,24.86,8246.925814506774,7005753.074185493
IVF_PQ,32,7901,790,88.42,6004.644171164336,651995.3558288355
IVF_PQ,32,7901,100,88.42,8333.771781676569,649666.2282183233
IVF_PQ,64,7901,1,24.88,4313.352529823118,7007686.647470177
IVF_PQ,64,7901,790,94.44,2682.0201296791274,53317.9798703211
IVF_PQ,64,7901,100,94.44,5180.263564168118,50819.73643583211
IVF_PQ,128,7901,1,24.88,2751.283380015612,7009248.716619984
IVF_PQ,128,7901,790,98.1,1065.7532784656705,-1062.6532784656706
IVF_PQ,128,7901,100,98.1,2031.8582355990254,-2028.7582355990255
IVF_PQ,1,8001,1,24.64,14172.818814624587,7021827.181185375
IVF_PQ,1,8001,800,49.5,12142.972120089169,4537857.027879911
IVF_PQ,1,8001,100,49.5,15198.405623799688,4534801.5943762
IVF_PQ,2,8001,1,24.76,13415.333439948825,7010584.66656005
IVF_PQ,2,8001,800,55.37,11307.535114442078,3951692.4648855585
IVF_PQ,2,8001,100,55.37,14672.067723090915,3948327.9322769097
IVF_PQ,4,8001,1,24.81,12719.262493934983,7006280.737506065
IVF_PQ,4,8001,800,61.47,10888.35700007788,3342111.642999922
IVF_PQ,4,8001,100,61.47,14995.187873154338,3338004.8121268456
IVF_PQ,8,8001,1,24.83,11760.61013907582,7005239.389860924
IVF_PQ,8,8001,800,70.69,10368.33856574296,2420631.661434257
IVF_PQ,8,8001,100,70.69,12671.99613281368,2418328.003867186
IVF_PQ,16,8001,1,24.84,9221.49327235951,7006778.5067276405
IVF_PQ,16,8001,800,81.13,6871.740092075299,1380128.2599079253
IVF_PQ,16,8001,100,81.13,10552.770090071957,1376447.2299099285
IVF_PQ,32,8001,1,24.86,8238.01704835605,7005761.982951644
IVF_PQ,32,8001,800,88.42,5020.773530925675,652979.2264690743
IVF_PQ,32,8001,100,88.42,9663.404294535067,648336.5957054648
IVF_PQ,64,8001,1,24.88,4149.079038480562,7007850.92096152
IVF_PQ,64,8001,800,94.44,2572.2457990923585,53427.75420090787
IVF_PQ,64,8001,100,94.44,5059.1079053385765,50940.89209466165
IVF_PQ,128,8001,1,24.88,2711.8461717507403,7009288.153828249
IVF_PQ,128,8001,800,98.1,1017.4373305000461,-1014.337330500046
IVF_PQ,128,8001,100,98.1,2294.301311715733,-2291.201311715733
IVF_PQ,1,8101,1,24.64,14252.281762886949,7021747.718237113
IVF_PQ,1,8101,810,49.5,12704.237467817658,4537295.762532182
IVF_PQ,1,8101,100,49.5,14068.236399007177,4535931.763600993
IVF_PQ,2,8101,1,24.76,14037.631781518792,7009962.368218481
IVF_PQ,2,8101,810,55.37,12893.252589837386,3950106.7474101633
IVF_PQ,2,8101,100,55.37,14075.317963690057,3948924.6820363104
IVF_PQ,4,8101,1,24.81,13109.658060886417,7005890.341939114
IVF_PQ,4,8101,810,61.47,11852.66905925905,3341147.330940741
IVF_PQ,4,8101,100,61.47,14725.639855352316,3338274.360144648
IVF_PQ,8,8101,1,24.83,2098.8310648518814,7014901.168935148
IVF_PQ,8,8101,810,70.69,2516.01881178616,2428483.981188214
IVF_PQ,8,8101,100,70.69,9492.597035192939,2421507.402964807
IVF_PQ,16,8101,1,24.84,8871.951941788646,7007128.048058212
IVF_PQ,16,8101,810,81.13,8086.340588790993,1378913.6594112094
IVF_PQ,16,8101,100,81.13,10670.085731003079,1376329.9142689975
IVF_PQ,32,8101,1,24.86,8189.121012144168,7005810.878987856
IVF_PQ,32,8101,810,88.42,6209.368153017113,651790.6318469828
IVF_PQ,32,8101,100,88.42,8476.423750050524,649523.5762499494
IVF_PQ,64,8101,1,24.88,4579.5844388395735,7007420.41556116
IVF_PQ,64,8101,810,94.44,2745.915795400237,53254.08420459999
IVF_PQ,64,8101,100,94.44,5554.045393151302,50445.95460684892
IVF_PQ,128,8101,1,24.88,735.4131709019117,7011264.586829098
IVF_PQ,128,8101,810,98.1,992.8192698076049,-989.7192698076049
IVF_PQ,128,8101,100,98.1,2466.91839879545,-2463.81839879545
IVF_PQ,1,8201,1,24.64,13454.494129723487,7022545.505870276
IVF_PQ,1,8201,820,49.5,12650.974241418833,4537349.025758581
IVF_PQ,1,8201,100,49.5,15382.909117582338,4534617.090882418
IVF_PQ,2,8201,1,24.76,13434.670083279949,7010565.329916719
IVF_PQ,2,8201,820,55.37,11479.606973752634,3951520.3930262476
IVF_PQ,2,8201,100,55.37,14599.039331709015,3948400.9606682914
IVF_PQ,4,8201,1,24.81,12917.872432166067,7006082.127567834
IVF_PQ,4,8201,820,61.47,11180.93460933543,3341819.0653906646
IVF_PQ,4,8201,100,61.47,13271.014080050625,3339728.9859199496
IVF_PQ,8,8201,1,24.83,11676.142753744223,7005323.8572462555
IVF_PQ,8,8201,820,70.69,10280.156862745098,2420719.843137255
IVF_PQ,8,8201,100,70.69,12997.13055064919,2418002.869449351
IVF_PQ,16,8201,1,24.84,1844.2581070682643,7014155.741892932
IVF_PQ,16,8201,820,81.13,1486.6248901239119,1385513.3751098765
IVF_PQ,16,8201,100,81.13,8531.250508502157,1378468.7494914983
IVF_PQ,32,8201,1,24.86,1634.3078463690524,7012365.692153631
IVF_PQ,32,8201,820,88.42,3558.9284956683327,654441.0715043315
IVF_PQ,32,8201,100,88.42,7887.29173718455,650112.7082628154
IVF_PQ,64,8201,1,24.88,4494.250262520627,7007505.74973748
IVF_PQ,64,8201,820,94.44,2831.654987105224,53168.345012895
IVF_PQ,64,8201,100,94.44,4482.243310250492,51517.75668974973
IVF_PQ,128,8201,1,24.88,2733.5497073736624,7009266.450292626
IVF_PQ,128,8201,820,98.1,1059.4967628834208,-1056.396762883421
IVF_PQ,128,8201,100,98.1,2482.453627528735,-2479.353627528735
IVF_PQ,1,8301,1,24.64,12775.437848375012,7023224.562151625
IVF_PQ,1,8301,830,49.5,11685.902150897136,4538314.097849103
IVF_PQ,1,8301,100,49.5,14775.959980271966,4535224.040019728
IVF_PQ,2,8301,1,24.76,13766.259682289616,7010233.74031771
IVF_PQ,2,8301,830,55.37,11373.150031183059,3951626.8499688176
IVF_PQ,2,8301,100,55.37,14705.504522824487,3948294.495477176
IVF_PQ,4,8301,1,24.81,11356.828766381457,7007643.171233619
IVF_PQ,4,8301,830,61.47,9418.206314276733,3343581.793685723
IVF_PQ,4,8301,100,61.47,12059.181737155344,3340940.818262845
IVF_PQ,8,8301,1,24.83,12073.76147845361,7004926.238521546
IVF_PQ,8,8301,830,70.69,10052.979243564547,2420947.0207564356
IVF_PQ,8,8301,100,70.69,13460.10718526363,2417539.8928147363
IVF_PQ,16,8301,1,24.84,9632.113905155586,7006367.886094844
IVF_PQ,16,8301,830,81.13,8707.656535459226,1378292.3434645412
IVF_PQ,16,8301,100,81.13,10659.510013215411,1376340.489986785
IVF_PQ,32,8301,1,24.86,7637.672080996431,7006362.327919004
IVF_PQ,32,8301,830,88.42,5649.274698632905,652350.725301367
IVF_PQ,32,8301,100,88.42,7517.2127034196,650482.7872965803
IVF_PQ,64,8301,1,24.88,4336.901315245264,7007663.098684755
IVF_PQ,64,8301,830,94.44,2858.3040867923755,53141.69591320785
IVF_PQ,64,8301,100,94.44,5432.3325994042225,50567.667400596
IVF_PQ,128,8301,1,24.88,2780.9076744571526,7009219.092325543
IVF_PQ,128,8301,830,98.1,937.0505823188645,-933.9505823188645
IVF_PQ,128,8301,100,98.1,2489.15686961063,-2486.05686961063
IVF_PQ,1,8401,1,24.64,2810.8189250770674,7033189.181074923
IVF_PQ,1,8401,840,49.5,5700.951448920785,4544299.048551079
IVF_PQ,1,8401,100,49.5,10299.089011663596,4539700.910988336
IVF_PQ,2,8401,1,24.76,13501.26826755939,7010498.731732439
IVF_PQ,2,8401,840,55.37,11719.861406057897,3951280.1385939424
IVF_PQ,2,8401,100,55.37,11332.893812483113,3951667.1061875173
IVF_PQ,4,8401,1,24.81,12935.002775550483,7006064.997224449
IVF_PQ,4,8401,840,61.47,9333.327399363581,3343666.6726006363
IVF_PQ,4,8401,100,61.47,13061.48480318884,3339938.515196811
IVF_PQ,8,8401,1,24.83,10938.333550658495,7006061.666449342
IVF_PQ,8,8401,840,70.69,8396.500710668028,2422603.499289332
IVF_PQ,8,8401,100,70.69,11661.858421842851,2419338.141578157
IVF_PQ,16,8401,1,24.84,9610.70528390083,7006389.294716099
IVF_PQ,16,8401,840,81.13,8410.98121001865,1378589.0187899817
IVF_PQ,16,8401,100,81.13,10189.500279377111,1376810.4997206233
IVF_PQ,32,8401,1,24.86,1667.1783640259002,7012332.821635974
IVF_PQ,32,8401,840,88.42,1014.4180095726645,656985.5819904272
IVF_PQ,32,8401,100,88.42,5435.430111707228,652564.5698882927
IVF_PQ,64,8401,1,24.88,4430.680821845455,7007569.319178155
IVF_PQ,64,8401,840,94.44,2516.260318679209,53483.739681321014
IVF_PQ,64,8401,100,94.44,4767.44640705631,51232.553592943914
IVF_PQ,128,8401,1,24.88,2761.4998189419625,7009238.500181058
IVF_PQ,128,8401,840,98.1,1103.7554966671316,-1100.6554966671317
IVF_PQ,128,8401,100,98.1,2322.890498659755,-2319.790498659755
IVF_PQ,1,8501,1,24.64,13817.961388943797,7022182.038611056
IVF_PQ,1,8501,850,49.5,11378.086428125764,4538621.913571875
IVF_PQ,1,8501,100,49.5,14098.974755453964,4535901.025244546
IVF_PQ,2,8501,1,24.76,12644.49066956076,7011355.509330438
IVF_PQ,2,8501,850,55.37,12009.804146145916,3950990.1958538545
IVF_PQ,2,8501,100,55.37,12582.282885855708,3950417.717114145
IVF_PQ,4,8501,1,24.81,13003.174603174602,7005996.825396826
IVF_PQ,4,8501,850,61.47,11135.813089074738,3341864.1869109254
IVF_PQ,4,8501,100,61.47,13248.378028364761,3339751.621971635
IVF_PQ,8,8501,1,24.83,10824.010322580645,7006175.989677419
IVF_PQ,8,8501,850,70.69,9447.481755113073,2421552.518244887
IVF_PQ,8,8501,100,70.69,12107.918362633873,2418892.081637366
IVF_PQ,16,8501,1,24.84,8814.3406535673,7007185.659346432
IVF_PQ,16,8501,850,81.13,7249.1816312068995,1379750.8183687935
IVF_PQ,16,8501,100,81.13,10043.35041425219,1376956.6495857483
IVF_PQ,32,8501,1,24.86,7931.889786115471,7006068.110213884
IVF_PQ,32,8501,850,88.42,4740.6121434061215,653259.3878565937
IVF_PQ,32,8501,100,88.42,9316.948776045137,648683.0512239548
IVF_PQ,64,8501,1,24.88,4488.574975386327,7007511.425024614
IVF_PQ,64,8501,850,94.44,2696.4519219024232,53303.5480780978
IVF_PQ,64,8501,100,94.44,5525.728212897701,50474.27178710252
IVF_PQ,128,8501,1,24.88,2698.412208240047,7009301.5877917595
IVF_PQ,128,8501,850,98.1,1065.2281795162883,-1062.1281795162884
IVF_PQ,128,8501,100,98.1,2461.200467089551,-2458.100467089551
IVF_PQ,1,8601,1,24.64,10246.253817026995,7025753.746182973
IVF_PQ,1,8601,860,49.5,9197.83338084691,4540802.166619153
IVF_PQ,1,8601,100,49.5,14765.036786707502,4535234.963213293
IVF_PQ,2,8601,1,24.76,4358.08067164024,7019641.919328359
IVF_PQ,2,8601,860,55.37,2980.5178931809783,3960019.4821068193
IVF_PQ,2,8601,100,55.37,5043.413015246982,3957956.5869847536
IVF_PQ,4,8601,1,24.81,12308.674727080643,7006691.32527292
IVF_PQ,4,8601,860,61.47,11697.961232742993,3341302.038767257
IVF_PQ,4,8601,100,61.47,13076.959531084367,3339923.040468916
IVF_PQ,8,8601,1,24.83,9083.692121107117,7007916.307878893
IVF_PQ,8,8601,860,70.69,9318.604754499,2421681.395245501
IVF_PQ,8,8601,100,70.69,12824.264660918487,2418175.7353390814
IVF_PQ,16,8601,1,24.84,8626.527632093128,7007373.472367907
IVF_PQ,16,8601,860,81.13,5759.11244147249,1381240.887558528
IVF_PQ,16,8601,100,81.13,10680.138521083723,1376319.8614789168
IVF_PQ,32,8601,1,24.86,7384.858088597789,7006615.141911402
IVF_PQ,32,8601,860,88.42,5767.586149995875,652232.413850004
IVF_PQ,32,8601,100,88.42,9155.869897402314,648844.1301025975
IVF_PQ,64,8601,1,24.88,4643.209493867068,7007356.790506133
IVF_PQ,64,8601,860,94.44,2672.160955129553,53327.83904487067
IVF_PQ,64,8601,100,94.44,4358.714719208547,51641.28528079168
IVF_PQ,128,8601,1,24.88,2690.311986863711,7009309.688013136
IVF_PQ,128,8601,860,98.1,934.1039020620508,-931.0039020620508
IVF_PQ,128,8601,100,98.1,2519.207414125519,-2516.107414125519
IVF_PQ,1,8701,1,24.64,4195.520701003291,7031804.479298997
IVF_PQ,1,8701,870,49.5,3025.9313767927742,4546974.0686232075
IVF_PQ,1,8701,100,49.5,8241.092445230377,4541758.90755477
IVF_PQ,2,8701,1,24.76,2893.5613612688253,7021106.43863873
IVF_PQ,2,8701,870,55.37,4974.210457655863,3958025.7895423444
IVF_PQ,2,8701,100,55.37,11801.643218908272,3951198.356781092
IVF_PQ,4,8701,1,24.81,11032.416223893944,7007967.583776106
IVF_PQ,4,8701,870,61.47,10549.054325955734,3342450.945674044
IVF_PQ,4,8701,100,61.47,13780.733342094887,3339219.266657905
IVF_PQ,8,8701,1,24.83,10562.336942835558,7006437.663057164
IVF_PQ,8,8701,870,70.69,8747.974804988946,2422252.025195011
IVF_PQ,8,8701,100,70.69,10232.255861042668,2420767.7441389575
IVF_PQ,16,8701,1,24.84,8851.35694086861,7007148.643059132
IVF_PQ,16,8701,870,81.13,6610.095661355649,1380389.9043386448
IVF_PQ,16,8701,100,81.13,8937.933385897244,1378062.0666141033
IVF_PQ,32,8701,1,24.86,8040.764526580143,7005959.23547342
IVF_PQ,32,8701,870,88.42,5473.520468752039,652526.4795312479
IVF_PQ,32,8701,100,88.42,9489.160878713152,648510.8391212868
IVF_PQ,64,8701,1,24.88,3814.1478807278545,7008185.852119273
IVF_PQ,64,8701,870,94.44,2572.3720040232565,53427.62799597697
IVF_PQ,64,8701,100,94.44,4546.917448100168,51453.08255190006
IVF_PQ,128,8701,1,24.88,2780.7233069247854,7009219.276693075
IVF_PQ,128,8701,870,98.1,1029.9493657209368,-1026.849365720937
IVF_PQ,128,8701,100,98.1,2340.4408236147538,-2337.340823614754
IVF_PQ,1,8801,1,24.64,13814.775534402688,7022185.224465597
IVF_PQ,1,8801,880,49.5,12928.623389433451,4537071.376610567
IVF_PQ,1,8801,100,49.5,15802.516765880491,4534197.48323412
IVF_PQ,2,8801,1,24.76,10037.58196525152,7013962.418034747
IVF_PQ,2,8801,880,55.37,10089.737791676689,3952910.262208324
IVF_PQ,2,8801,100,55.37,12783.225137911066,3950216.774862089
IVF_PQ,4,8801,1,24.81,12563.438670061405,7006436.5613299385
IVF_PQ,4,8801,880,61.47,10883.836313153593,3342116.1636868464
IVF_PQ,4,8801,100,61.47,12301.45471609573,3340698.5452839043
IVF_PQ,8,8801,1,24.83,10525.493738864212,7006474.506261135
IVF_PQ,8,8801,880,70.69,8905.104033970276,2422094.8959660297
IVF_PQ,8,8801,100,70.69,11031.255588869602,2419968.7444111304
IVF_PQ,16,8801,1,24.84,7994.3277551176,7008005.672244882
IVF_PQ,16,8801,880,81.13,5651.86293137136,1381348.137068629
IVF_PQ,16,8801,100,81.13,10836.034825742114,1376163.9651742585
IVF_PQ,32,8801,1,24.86,8025.379331458202,7005974.620668542
IVF_PQ,32,8801,880,88.42,5462.471348197541,652537.5286518023
IVF_PQ,32,8801,100,88.42,8790.694360027665,649209.3056399722
IVF_PQ,64,8801,1,24.88,4115.936567750039,7007884.06343225
IVF_PQ,64,8801,880,94.44,2641.066424869814,53358.93357513041
IVF_PQ,64,8801,100,94.44,4256.059422216359,51743.94057778387
IVF_PQ,128,8801,1,24.88,2736.153223912533,7009263.846776088
IVF_PQ,128,8801,880,98.1,1048.2300840722562,-1045.1300840722563
IVF_PQ,128,8801,100,98.1,2378.397504961724,-2375.297504961724
IVF_PQ,1,8901,1,24.64,13547.055973644263,7022452.944026356
IVF_PQ,1,8901,890,49.5,12392.318146900669,4537607.6818531
IVF_PQ,1,8901,100,49.5,14871.836329468497,4535128.1636705315
IVF_PQ,2,8901,1,24.76,13554.93649613806,7010445.063503861
IVF_PQ,2,8901,890,55.37,12940.589904973467,3950059.410095027
IVF_PQ,2,8901,100,55.37,14743.757030371204,3948256.2429696294
IVF_PQ,4,8901,1,24.81,12575.86951307268,7006424.130486927
IVF_PQ,4,8901,890,61.47,11311.80452547264,3341688.1954745273
IVF_PQ,4,8901,100,61.47,12846.653802566694,3340153.3461974333
IVF_PQ,8,8901,1,24.83,11617.92698465459,7005382.073015345
IVF_PQ,8,8901,890,70.69,9376.308318243802,2421623.691681756
IVF_PQ,8,8901,100,70.69,10428.40377921432,2420571.5962207858
IVF_PQ,16,8901,1,24.84,10013.856989375672,7005986.143010625
IVF_PQ,16,8901,890,81.13,7070.283026819277,1379929.716973181
IVF_PQ,16,8901,100,81.13,12861.228995461794,1374138.7710045388
IVF_PQ,32,8901,1,24.86,8069.848965848966,7005930.151034151
IVF_PQ,32,8901,890,88.42,3915.811487041601,654084.1885129582
IVF_PQ,32,8901,100,88.42,9291.56199463902,648708.4380053609
IVF_PQ,64,8901,1,24.88,4133.989099044935,7007866.010900955
IVF_PQ,64,8901,890,94.44,2469.969142345653,53530.03085765457
IVF_PQ,64,8901,100,94.44,4112.748203131894,51887.25179686833
IVF_PQ,128,8901,1,24.88,2803.997780496447,7009196.002219504
IVF_PQ,128,8901,890,98.1,965.3018248267576,-962.2018248267576
IVF_PQ,128,8901,100,98.1,2457.537601584335,-2454.437601584335
IVF_PQ,1,9001,1,24.64,13621.408157963107,7022378.591842037
IVF_PQ,1,9001,900,49.5,12193.807599499956,4537806.1924005
IVF_PQ,1,9001,100,49.5,14018.395721925133,4535981.604278075
IVF_PQ,2,9001,1,24.76,13644.45022771633,7010355.549772283
IVF_PQ,2,9001,900,55.37,12541.649971593457,3950458.350028407
IVF_PQ,2,9001,100,55.37,15030.115387371892,3947969.8846126287
IVF_PQ,4,9001,1,24.81,2766.3080971633217,7016233.691902837
IVF_PQ,4,9001,900,61.47,3717.629540337877,3349282.3704596623
IVF_PQ,4,9001,100,61.47,11854.008987366815,3341145.9910126333
IVF_PQ,8,9001,1,24.83,10264.307564300223,7006735.6924356995
IVF_PQ,8,9001,900,70.69,7153.974995309489,2423846.0250046905
IVF_PQ,8,9001,100,70.69,9157.868995633187,2421842.131004367
IVF_PQ,16,9001,1,24.84,8591.89216871172,7007408.107831288
IVF_PQ,16,9001,900,81.13,6490.319385986631,1380509.680614014
IVF_PQ,16,9001,100,81.13,8898.114008104038,1378101.8859918965
IVF_PQ,32,9001,1,24.86,6891.612033979067,7007108.387966021
IVF_PQ,32,9001,900,88.42,4866.4593678934425,653133.5406321065
IVF_PQ,32,9001,100,88.42,10038.542913216217,647961.4570867837
IVF_PQ,64,9001,1,24.88,4387.301388060794,7007612.698611939
IVF_PQ,64,9001,900,94.44,2554.8696769792105,53445.13032302102
IVF_PQ,64,9001,100,94.44,5415.918599245907,50584.081400754316
IVF_PQ,128,9001,1,24.88,1066.2599207862397,7010933.740079214
IVF_PQ,128,9001,900,98.1,1045.390173446422,-1042.2901734464222
IVF_PQ,128,9001,100,98.1,2499.4213728539844,-2496.3213728539845
IVF_PQ,1,9101,1,24.64,3685.0972605387547,7032314.9027394615
IVF_PQ,1,9101,910,49.5,3207.4146013198847,4546792.5853986805
IVF_PQ,1,9101,100,49.5,10532.894703799502,4539467.1052962
IVF_PQ,2,9101,1,24.76,13173.065326633166,7010826.934673366
IVF_PQ,2,9101,910,55.37,11768.1995454673,3951231.800454533
IVF_PQ,2,9101,100,55.37,13553.622439087443,3949446.377560913
IVF_PQ,4,9101,1,24.81,13042.395596878012,7005957.604403122
IVF_PQ,4,9101,910,61.47,10592.211727865044,3342407.788272135
IVF_PQ,4,9101,100,61.47,13949.858649017195,3339050.1413509827
IVF_PQ,8,9101,1,24.83,10298.330386957376,7006701.669613043
IVF_PQ,8,9101,910,70.69,8229.773373884038,2422770.226626116
IVF_PQ,8,9101,100,70.69,12502.023905332499,2418497.9760946673
IVF_PQ,16,9101,1,24.84,2049.7114289763426,7013950.288571023
IVF_PQ,16,9101,910,81.13,1423.4723556183035,1385576.527644382
IVF_PQ,16,9101,100,81.13,6193.963022033197,1380806.0369779672
IVF_PQ,32,9101,1,24.86,2472.1528686447173,7011527.847131356
IVF_PQ,32,9101,910,88.42,1516.6146580994152,656483.3853419005
IVF_PQ,32,9101,100,88.42,4423.251497511179,653576.7485024887
IVF_PQ,64,9101,1,24.88,1322.1816622849326,7010677.818337715
IVF_PQ,64,9101,910,94.44,986.1200844512783,55013.87991554895
IVF_PQ,64,9101,100,94.44,2916.2551712150184,53083.74482878521
IVF_PQ,128,9101,1,24.88,718.2297963279439,7011281.770203672
IVF_PQ,128,9101,910,98.1,1024.3726355534607,-1021.2726355534606
IVF_PQ,128,9101,100,98.1,2485.204211624035,-2482.104211624035
IVF_PQ,1,9201,1,24.64,14307.217901487242,7021692.782098513
IVF_PQ,1,9201,920,49.5,13195.85968224005,4536804.14031776
IVF_PQ,1,9201,100,49.5,15714.300700610693,4534285.6992993895
IVF_PQ,2,9201,1,24.76,13555.374571779459,7010444.625428219
IVF_PQ,2,9201,920,55.37,11973.462746217529,3951026.537253783
IVF_PQ,2,9201,100,55.37,14716.856140350877,3948283.1438596495
IVF_PQ,4,9201,1,24.81,13201.258970162407,7005798.741029837
IVF_PQ,4,9201,920,61.47,10718.074259576317,3342281.9257404236
IVF_PQ,4,9201,100,61.47,14080.988350622754,3338919.011649377
IVF_PQ,8,9201,1,24.83,2260.2030478736015,7014739.796952127
IVF_PQ,8,9201,920,70.69,5646.6888353370405,2425353.311164663
IVF_PQ,8,9201,100,70.69,10015.291673631176,2420984.7083263686
IVF_PQ,16,9201,1,24.84,9691.762368001479,7006308.237631999
IVF_PQ,16,9201,920,81.13,7285.572346708355,1379714.4276532922
IVF_PQ,16,9201,100,81.13,10470.054917623565,1376529.945082377
IVF_PQ,32,9201,1,24.86,6822.447054230782,7007177.552945769
IVF_PQ,32,9201,920,88.42,4519.578030882622,653480.4219691172
IVF_PQ,32,9201,100,88.42,7933.690203718766,650066.3097962812
IVF_PQ,64,9201,1,24.88,4341.030842475678,7007658.969157524
IVF_PQ,64,9201,920,94.44,2727.8961471422253,53272.103852858
IVF_PQ,64,9201,100,94.44,5410.608875128999,50589.391124871225
IVF_PQ,128,9201,1,24.88,857.0490959134758,7011142.950904086
IVF_PQ,128,9201,920,98.1,1059.815341698715,-1056.715341698715
IVF_PQ,128,9201,100,98.1,2446.5855863738443,-2443.4855863738444
IVF_PQ,1,9301,1,24.64,12921.852182753628,7023078.147817247
IVF_PQ,1,9301,930,49.5,11824.600377773393,4538175.399622227
IVF_PQ,1,9301,100,49.5,14639.804537521815,4535360.195462478
IVF_PQ,2,9301,1,24.76,13982.411574490783,7010017.588425509
IVF_PQ,2,9301,930,55.37,12371.483349556087,3950628.5166504444
IVF_PQ,2,9301,100,55.37,15176.957591547258,3947823.0424084533
IVF_PQ,4,9301,1,24.81,13393.913460003194,7005606.086539997
IVF_PQ,4,9301,930,61.47,12362.36736618722,3340637.6326338127
IVF_PQ,4,9301,100,61.47,14221.836430218364,3338778.1635697815
IVF_PQ,8,9301,1,24.83,11499.435214125131,7005500.564785874
IVF_PQ,8,9301,930,70.69,10037.822184994615,2420962.177815005
IVF_PQ,8,9301,100,70.69,11541.203015794397,2419458.7969842055
IVF_PQ,16,9301,1,24.84,9799.31778888837,7006200.682211111
