index_type,m,nlist,nprobe,recall,query_pre_sec,loss
"IVF_PQ",16,13001,1300,81.13,7102.008195333401,1394102.0081953339
"IVF_PQ",16,13001,100,81.13,11783.076750196651,1398783.0767501972
"IVF_PQ",32,13001,1,24.86,8094.924151773652,7022094.924151774
"IVF_PQ",32,13001,1300,88.42,5796.279815372709,663796.2798153725
"IVF_PQ",32,13001,100,88.42,9044.32129380054,667044.3212938004
"IVF_PQ",64,13001,1,24.88,4212.502008677487,7016212.502008677
"IVF_PQ",64,13001,1300,94.44,2585.90003637507,58585.90003637529
"IVF_PQ",64,13001,100,94.44,5541.717094310705,61541.71709431093
"IVF_PQ",128,13001,1,24.88,2786.246479247489,7014786.246479248
"IVF_PQ",128,13001,1300,98.1,918.3615200693648,921.4615200693648
"IVF_PQ",128,13001,100,98.1,2412.5438586400082,2415.643858640008
"IVF_PQ",1,13101,1,24.64,14234.868488036655,7050234.868488037
"IVF_PQ",1,13101,1310,49.5,12535.652589736692,4562535.6525897365
"IVF_PQ",1,13101,100,49.5,14569.626233152703,4564569.626233153
"IVF_PQ",2,13101,1,24.76,13387.50079795723,7037387.500797956
"IVF_PQ",2,13101,1310,55.37,12258.311900865092,3975258.3119008658
"IVF_PQ",2,13101,100,55.37,13834.825345515717,3976834.825345516
"IVF_PQ",4,13101,1,24.81,12042.216480045938,7031042.216480046
"IVF_PQ",4,13101,1310,61.47,10494.417894763179,3363494.4178947634
"IVF_PQ",4,13101,100,61.47,12260.820251980473,3365260.8202519803
"IVF_PQ",8,13101,1,24.83,11618.570637119114,7028618.570637119
"IVF_PQ",8,13101,1310,70.69,9482.724785783726,2440482.724785784
"IVF_PQ",8,13101,100,70.69,13758.131601390802,2444758.131601391
"IVF_PQ",16,13101,1,24.84,8681.881973049616,7024681.88197305
"IVF_PQ",16,13101,1310,81.13,6634.66734157993,1393634.6673415804
"IVF_PQ",16,13101,100,81.13,11039.675729739689,1398039.6757297402
"IVF_PQ",32,13101,1,24.86,2319.871238225875,7016319.871238226
"IVF_PQ",32,13101,1310,88.42,2681.625737649368,660681.6257376493
"IVF_PQ",32,13101,100,88.42,7832.93928698153,665832.9392869814
"IVF_PQ",64,13101,1,24.88,4363.702948459186,7016363.702948459
"IVF_PQ",64,13101,1310,94.44,2738.9942076495595,58738.99420764978
"IVF_PQ",64,13101,100,94.44,5607.208363412743,61607.20836341297
"IVF_PQ",128,13101,1,24.88,954.8328935896064,7012954.8328935895
"IVF_PQ",128,13101,1310,98.1,985.0478044702053,988.1478044702053
"IVF_PQ",128,13101,100,98.1,2464.005451672218,2467.105451672218
"IVF_PQ",1,13201,1,24.64,14801.5103927727,7050801.510392773
"IVF_PQ",1,13201,1320,49.5,12930.616271541758,4562930.616271541
"IVF_PQ",1,13201,100,49.5,14152.255626412929,4564152.255626413
"IVF_PQ",2,13201,1,24.76,13263.040728560587,7037263.04072856
"IVF_PQ",2,13201,1320,55.37,10509.932845544752,3973509.932845545
"IVF_PQ",2,13201,100,55.37,14119.383289571131,3977119.3832895714
"IVF_PQ",4,13201,1,24.81,11835.277519117357,7030835.277519117
"IVF_PQ",4,13201,1320,61.47,10308.707941111412,3363308.7079411116
"IVF_PQ",4,13201,100,61.47,12237.56783567719,3365237.5678356774
"IVF_PQ",8,13201,1,24.83,10959.770054873268,7027959.770054873
"IVF_PQ",8,13201,1320,70.69,10018.40156690393,2441018.401566904
"IVF_PQ",8,13201,100,70.69,12792.58242596151,2443792.5824259617
"IVF_PQ",16,13201,1,24.84,2035.5857101951478,7018035.585710195
"IVF_PQ",16,13201,1320,81.13,1464.0060035951763,1388464.0060035957
"IVF_PQ",16,13201,100,81.13,8168.547334800475,1395168.547334801
"IVF_PQ",32,13201,1,24.86,1679.1186266974123,7015679.118626697
"IVF_PQ",32,13201,1320,88.42,2165.3832254334066,660165.3832254333
"IVF_PQ",32,13201,100,88.42,5726.950490182692,663726.9504901826
"IVF_PQ",64,13201,1,24.88,4278.985115434448,7016278.985115434
"IVF_PQ",64,13201,1320,94.44,2705.7058258126526,58705.70582581288
"IVF_PQ",64,13201,100,94.44,5757.373268726579,61757.373268726806
"IVF_PQ",128,13201,1,24.88,2701.819118783819,7014701.819118784
"IVF_PQ",128,13201,1320,98.1,1088.8470065367621,1091.947006536762
"IVF_PQ",128,13201,100,98.1,2416.2407539691685,2419.3407539691684
"IVF_PQ",1,13301,1,24.64,14209.309573819364,7050209.309573819
"IVF_PQ",1,13301,1330,49.5,10544.015686668845,4560544.015686668
"IVF_PQ",1,13301,100,49.5,13999.21230933547,4563999.212309335
"IVF_PQ",2,13301,1,24.76,13948.003059426024,7037948.003059425
"IVF_PQ",2,13301,1330,55.37,10909.881649109117,3973909.8816491095
"IVF_PQ",2,13301,100,55.37,13650.667187398294,3976650.6671873988
"IVF_PQ",4,13301,1,24.81,2805.066677367147,7021805.066677367
"IVF_PQ",4,13301,1330,61.47,2957.1296629229328,3355957.129662923
"IVF_PQ",4,13301,100,61.47,10312.509834775767,3363312.5098347757
"IVF_PQ",8,13301,1,24.83,11042.000789785441,7028042.000789786
"IVF_PQ",8,13301,1330,70.69,9401.107250924577,2440401.1072509247
"IVF_PQ",8,13301,100,70.69,11341.16756347511,2442341.167563475
"IVF_PQ",16,13301,1,24.84,9106.965433385443,7025106.965433385
"IVF_PQ",16,13301,1330,81.13,8185.12577327635,1395185.125773277
"IVF_PQ",16,13301,100,81.13,10815.079160435253,1397815.0791604358
"IVF_PQ",32,13301,1,24.86,8176.19056901694,7022176.190569017
"IVF_PQ",32,13301,1330,88.42,5675.8017808330405,663675.8017808329
"IVF_PQ",32,13301,100,88.42,8378.051654914807,666378.0516549147
"IVF_PQ",64,13301,1,24.88,4189.193184315135,7016189.193184315
"IVF_PQ",64,13301,1330,94.44,2764.339051862202,58764.33905186243
"IVF_PQ",64,13301,100,94.44,5151.125575683144,61151.12557568337
"IVF_PQ",128,13301,1,24.88,2709.0786958094354,7014709.0786958095
"IVF_PQ",128,13301,1330,98.1,1000.9770393369306,1004.0770393369306
"IVF_PQ",128,13301,100,98.1,2366.4278218480945,2369.5278218480944
"IVF_PQ",1,13401,1,24.64,13448.885753679418,7049448.885753679
"IVF_PQ",1,13401,1340,49.5,11255.04212955509,4561255.042129555
"IVF_PQ",1,13401,100,49.5,14717.88897466489,4564717.888974665
"IVF_PQ",2,13401,1,24.76,2960.8036086149327,7026960.803608614
"IVF_PQ",2,13401,1340,55.37,2332.2679300259124,3965332.267930026
"IVF_PQ",2,13401,100,55.37,10102.131554228185,3973102.1315542287
"IVF_PQ",4,13401,1,24.81,2715.4804834940014,7021715.480483494
"IVF_PQ",4,13401,1340,61.47,2053.997512267265,3355053.9975122674
"IVF_PQ",4,13401,100,61.47,9249.556741498698,3362249.556741499
"IVF_PQ",8,13401,1,24.83,11308.754617271967,7028308.754617272
"IVF_PQ",8,13401,1340,70.69,9249.556741498698,2440249.556741499
"IVF_PQ",8,13401,100,70.69,10100.91513341682,2441100.9151334167
"IVF_PQ",16,13401,1,24.84,9214.605211125268,7025214.605211126
"IVF_PQ",16,13401,1340,81.13,8347.20585893966,1395347.20585894
"IVF_PQ",16,13401,100,81.13,10828.20188460049,1397828.201884601
"IVF_PQ",32,13401,1,24.86,7356.492151188284,7021356.492151189
"IVF_PQ",32,13401,1340,88.42,4324.113899255654,662324.1138992555
"IVF_PQ",32,13401,100,88.42,7735.000461041955,665735.0004610418
"IVF_PQ",64,13401,1,24.88,4483.009833262078,7016483.009833262
"IVF_PQ",64,13401,1340,94.44,2759.4105263157894,58759.410526316016
"IVF_PQ",64,13401,100,94.44,4378.507824162517,60378.50782416274
"IVF_PQ",128,13401,1,24.88,2791.624402646327,7014791.624402646
"IVF_PQ",128,13401,1340,98.1,1112.2082123490181,1115.308212349018
"IVF_PQ",128,13401,100,98.1,2438.3645422148325,2441.4645422148324
"IVF_PQ",1,13501,1,24.64,14076.735132232514,7050076.735132232
"IVF_PQ",1,13501,1350,49.5,12685.793787617578,4562685.793787617
"IVF_PQ",1,13501,100,49.5,14712.726252280061,4564712.72625228
"IVF_PQ",2,13501,1,24.76,13572.481636087112,7037572.4816360865
"IVF_PQ",2,13501,1350,55.37,11859.036417100204,3974859.0364171006
"IVF_PQ",2,13501,100,55.37,14819.291241211178,3977819.291241212
"IVF_PQ",4,13501,1,24.81,11614.066566982334,7030614.066566982
"IVF_PQ",4,13501,1350,61.47,10319.86811997146,3363319.8681199714
"IVF_PQ",4,13501,100,61.47,11797.991617676014,3364797.991617676
"IVF_PQ",8,13501,1,24.83,10943.470660369974,7027943.47066037
"IVF_PQ",8,13501,1350,70.69,9256.90576031781,2440256.905760318
"IVF_PQ",8,13501,100,70.69,11524.079569183426,2442524.0795691833
"IVF_PQ",16,13501,1,24.84,8824.72595678428,7024824.725956785
"IVF_PQ",16,13501,1350,81.13,6415.368849324706,1393415.3688493252
"IVF_PQ",16,13501,100,81.13,9939.34453423067,1396939.3445342311
"IVF_PQ",32,13501,1,24.86,2290.454945090951,7016290.454945091
"IVF_PQ",32,13501,1350,88.42,1605.438343999755,659605.4383439997
"IVF_PQ",32,13501,100,88.42,3808.6064271250466,661808.6064271249
"IVF_PQ",64,13501,1,24.88,4504.772951840873,7016504.77295184
"IVF_PQ",64,13501,1350,94.44,2276.6301368375916,58276.63013683782
"IVF_PQ",64,13501,100,94.44,4728.107315973397,60728.107315973626
"IVF_PQ",128,13501,1,24.88,2704.763624404305,7014704.763624405
"IVF_PQ",128,13501,1350,98.1,1027.7058631834032,1030.805863183403
"IVF_PQ",128,13501,100,98.1,2447.6278288068534,2450.7278288068533
"IVF_PQ",1,13601,1,24.64,13090.83645443196,7049090.8364544315
"IVF_PQ",1,13601,1360,49.5,12019.44062356717,4562019.440623567
"IVF_PQ",1,13601,100,49.5,14304.29029397722,4564304.290293978
"IVF_PQ",2,13601,1,24.76,14181.444414390045,7038181.444414389
"IVF_PQ",2,13601,1360,55.37,11935.642127429499,3974935.64212743
"IVF_PQ",2,13601,100,55.37,14822.957308453491,3977822.957308454
"IVF_PQ",4,13601,1,24.81,2794.20946391574,7021794.209463916
"IVF_PQ",4,13601,1360,61.47,2046.0817983140805,3355046.081798314
"IVF_PQ",4,13601,100,61.47,7576.14248040172,3360576.142480402
"IVF_PQ",8,13601,1,24.83,10939.189400657242,7027939.189400657
"IVF_PQ",8,13601,1360,70.69,7163.6276686592655,2438163.627668659
"IVF_PQ",8,13601,100,70.69,11019.083648591846,2442019.083648592
"IVF_PQ",16,13601,1,24.84,2004.1685979004105,7018004.1685979
"IVF_PQ",16,13601,1360,81.13,1529.6625066557742,1388529.6625066563
"IVF_PQ",16,13601,100,81.13,5619.152499229666,1392619.15249923
"IVF_PQ",32,13601,1,24.86,7914.975845410628,7021914.9758454105
"IVF_PQ",32,13601,1360,88.42,4596.850169328058,662596.8501693279
"IVF_PQ",32,13601,100,88.42,7530.844779603196,665530.8447796031
"IVF_PQ",64,13601,1,24.88,4426.332341332658,7016426.332341333
"IVF_PQ",64,13601,1360,94.44,2797.564147885304,58797.56414788553
"IVF_PQ",64,13601,100,94.44,5318.536177119525,61318.53617711975
"IVF_PQ",128,13601,1,24.88,2752.1860379661284,7014752.186037966
"IVF_PQ",128,13601,1360,98.1,1085.5217321538564,1088.6217321538563
"IVF_PQ",128,13601,100,98.1,2356.01966016009,2359.11966016009
"IVF_PQ",1,13701,1,24.64,13699.712568591585,7049699.712568591
"IVF_PQ",1,13701,1370,49.5,10637.881708430557,4560637.88170843
"IVF_PQ",1,13701,100,49.5,13750.463888797824,4563750.463888798
"IVF_PQ",2,13701,1,24.76,13552.308636789558,7037552.308636788
"IVF_PQ",2,13701,1370,55.37,11507.32256028972,3974507.3225602903
"IVF_PQ",2,13701,100,55.37,14636.228495655512,3977636.228495656
"IVF_PQ",4,13701,1,24.81,11612.78033113683,7030612.780331137
"IVF_PQ",4,13701,1370,61.47,10673.887263010562,3363673.8872630107
"IVF_PQ",4,13701,100,61.47,12327.486480131673,3365327.4864801317
"IVF_PQ",8,13701,1,24.83,11714.951261067508,7028714.951261068
"IVF_PQ",8,13701,1370,70.69,8953.196576088116,2439953.196576088
"IVF_PQ",8,13701,100,70.69,12153.88003477253,2443153.8800347727
"IVF_PQ",16,13701,1,24.84,1684.2226996205352,7017684.222699621
"IVF_PQ",16,13701,1370,81.13,1553.7048767387157,1388553.704876739
"IVF_PQ",16,13701,100,81.13,6730.80959640536,1393730.8095964058
"IVF_PQ",32,13701,1,24.86,7593.837017724911,7021593.837017725
"IVF_PQ",32,13701,1370,88.42,5507.082271999159,663507.0822719991
"IVF_PQ",32,13701,100,88.42,7192.002606354704,665192.0026063545
"IVF_PQ",64,13701,1,24.88,4394.932676690942,7016394.932676691
"IVF_PQ",64,13701,1370,94.44,2454.589292820525,58454.58929282075
"IVF_PQ",64,13701,100,94.44,5516.643430224911,61516.64343022514
"IVF_PQ",128,13701,1,24.88,2757.1068909529536,7014757.106890953
"IVF_PQ",128,13701,1370,98.1,1072.5090392099705,1075.6090392099704
"IVF_PQ",128,13701,100,98.1,2001.8919705799528,2004.9919705799527
"IVF_PQ",1,13801,1,24.64,15069.536162109725,7051069.53616211
"IVF_PQ",1,13801,1380,49.5,11766.878945153598,4561766.878945153
"IVF_PQ",1,13801,100,49.5,14148.913776818243,4564148.913776819
"IVF_PQ",2,13801,1,24.76,12617.483905902172,7036617.483905901
"IVF_PQ",2,13801,1380,55.37,11379.01247965274,3974379.012479653
"IVF_PQ",2,13801,100,55.37,14476.595450937079,3977476.5954509377
"IVF_PQ",4,13801,1,24.81,11233.639553258163,7030233.639553258
"IVF_PQ",4,13801,1380,61.47,9877.78248787151,3362877.7824878716
"IVF_PQ",4,13801,100,61.47,12330.38570084666,3365330.3857008466
"IVF_PQ",8,13801,1,24.83,11009.538808830092,7028009.53880883
"IVF_PQ",8,13801,1380,70.69,9914.909108101081,2440914.909108101
"IVF_PQ",8,13801,100,70.69,12402.211774446318,2443402.2117744465
"IVF_PQ",16,13801,1,24.84,9830.0928095997,7025830.0928096
"IVF_PQ",16,13801,1380,81.13,8491.52528647204,1395491.5252864724
"IVF_PQ",16,13801,100,81.13,9978.360374934577,1396978.360374935
"IVF_PQ",32,13801,1,24.86,8049.097084956534,7022049.097084956
"IVF_PQ",32,13801,1380,88.42,6031.498418176589,664031.4984181764
"IVF_PQ",32,13801,100,88.42,7850.09170877784,665850.0917087777
"IVF_PQ",64,13801,1,24.88,4443.448137044061,7016443.448137044
"IVF_PQ",64,13801,1380,94.44,2756.001787263122,58756.00178726335
"IVF_PQ",64,13801,100,94.44,5389.5429371779555,61389.54293717818
"IVF_PQ",128,13801,1,24.88,2815.044699186555,7014815.044699186
"IVF_PQ",128,13801,1380,98.1,1030.4554410688052,1033.555441068805
"IVF_PQ",128,13801,100,98.1,2333.9291080073453,2337.0291080073453
"IVF_PQ",1,13901,1,24.64,13814.775534402688,7049814.775534403
"IVF_PQ",1,13901,1390,49.5,11756.983882270497,4561756.983882271
"IVF_PQ",1,13901,100,49.5,14692.111531455794,4564692.111531456
"IVF_PQ",2,13901,1,24.76,12922.648427149767,7036922.648427149
"IVF_PQ",2,13901,1390,55.37,10851.734754598847,3973851.734754599
"IVF_PQ",2,13901,100,55.37,14446.180340290693,3977446.180340291
"IVF_PQ",4,13901,1,24.81,9168.879658979124,7028168.879658979
"IVF_PQ",4,13901,1390,61.47,10542.690528855821,3363542.6905288557
"IVF_PQ",4,13901,100,61.47,13158.187978416363,3366158.187978416
"IVF_PQ",8,13901,1,24.83,10466.658348513962,7027466.658348514
"IVF_PQ",8,13901,1390,70.69,9549.437639451755,2440549.4376394516
"IVF_PQ",8,13901,100,70.69,10417.266472940417,2441417.2664729403
"IVF_PQ",16,13901,1,24.84,9012.256123764504,7025012.256123764
"IVF_PQ",16,13901,1390,81.13,7157.759650500017,1394157.7596505005
"IVF_PQ",16,13901,100,81.13,10679.050819839087,1397679.0508198396
"IVF_PQ",32,13901,1,24.86,8077.619643716899,7022077.619643717
"IVF_PQ",32,13901,1390,88.42,6014.546288860846,664014.5462888607
"IVF_PQ",32,13901,100,88.42,9723.667555349484,667723.6675553494
"IVF_PQ",64,13901,1,24.88,4480.471729353829,7016480.471729354
"IVF_PQ",64,13901,1390,94.44,2467.600529489631,58467.60052948986
"IVF_PQ",64,13901,100,94.44,5504.913901721966,61504.91390172219
"IVF_PQ",128,13901,1,24.88,2566.2652961331373,7014566.265296133
"IVF_PQ",128,13901,1390,98.1,949.8315156346245,952.9315156346245
"IVF_PQ",128,13901,100,98.1,2414.9330385417024,2418.0330385417024
"IVF_PQ",1,14001,1,24.64,14349.8032775668,7050349.803277567
"IVF_PQ",1,14001,1400,49.5,11907.179559971612,4561907.179559971
"IVF_PQ",1,14001,100,49.5,15344.079019571976,4565344.079019572
"IVF_PQ",2,14001,1,24.76,13143.756071574066,7037143.756071573
"IVF_PQ",2,14001,1400,55.37,11360.827758064954,3974360.8277580654
"IVF_PQ",2,14001,100,55.37,14405.99003949854,3977405.990039499
"IVF_PQ",4,14001,1,24.81,12848.621492464159,7031848.621492464
"IVF_PQ",4,14001,1400,61.47,11076.117038132461,3364076.1170381326
"IVF_PQ",4,14001,100,61.47,14233.90233142159,3367233.9023314216
"IVF_PQ",8,14001,1,24.83,11641.78971910736,7028641.789719108
"IVF_PQ",8,14001,1400,70.69,10264.558758748959,2441264.558758749
"IVF_PQ",8,14001,100,70.69,13181.759326188756,2444181.759326189
"IVF_PQ",16,14001,1,24.84,9151.27528200205,7025151.275282002
"IVF_PQ",16,14001,1400,81.13,7174.656175162504,1394174.6561751629
"IVF_PQ",16,14001,100,81.13,11154.470506887932,1398154.4705068883
"IVF_PQ",32,14001,1,24.86,8179.219968798752,7022179.219968799
"IVF_PQ",32,14001,1400,88.42,5833.767751088362,663833.7677510882
"IVF_PQ",32,14001,100,88.42,9409.754565441737,667409.7545654416
"IVF_PQ",64,14001,1,24.88,978.2587603089898,7012978.258760309
"IVF_PQ",64,14001,1400,94.44,1397.3840095417686,57397.384009541995
"IVF_PQ",64,14001,100,94.44,3805.9108025951637,59805.91080259539
"IVF_PQ",128,14001,1,24.88,2581.618534111333,7014581.618534111
"IVF_PQ",128,14001,1400,98.1,1001.5674325531194,1004.6674325531194
"IVF_PQ",128,14001,100,98.1,2477.5559388512156,2480.6559388512155
"IVF_PQ",1,14101,1,24.64,2844.116550148163,7038844.116550148
"IVF_PQ",1,14101,1410,49.5,5567.019723394654,4555567.019723395
"IVF_PQ",1,14101,100,49.5,14084.298186702485,4564084.298186703
"IVF_PQ",2,14101,1,24.76,13735.15407538396,7037735.154075383
"IVF_PQ",2,14101,1410,55.37,10895.428096425603,3973895.428096426
"IVF_PQ",2,14101,100,55.37,14606.665505833189,3977606.6655058335
"IVF_PQ",4,14101,1,24.81,12526.66726398471,7031526.667263985
"IVF_PQ",4,14101,1410,61.47,11243.878508430957,3364243.878508431
"IVF_PQ",4,14101,100,61.47,14220.872041771208,3367220.872041771
"IVF_PQ",8,14101,1,24.83,11934.283681889316,7028934.283681889
"IVF_PQ",8,14101,1410,70.69,10683.130842311708,2441683.130842312
"IVF_PQ",8,14101,100,70.69,13138.815274253673,2444138.8152742535
"IVF_PQ",16,14101,1,24.84,2916.1943432433186,7018916.194343244
"IVF_PQ",16,14101,1410,81.13,1736.340453717503,1388736.3404537179
"IVF_PQ",16,14101,100,81.13,6931.931842596724,1393931.9318425972
"IVF_PQ",32,14101,1,24.86,6856.12658558912,7020856.126585589
"IVF_PQ",32,14101,1410,88.42,4352.111565359952,662352.1115653599
"IVF_PQ",32,14101,100,88.42,7810.912883161384,665810.9128831612
"IVF_PQ",64,14101,1,24.88,4492.709783842842,7016492.709783843
"IVF_PQ",64,14101,1410,94.44,2784.433793167545,58784.43379316777
"IVF_PQ",64,14101,100,94.44,4541.255954958857,60541.25595495908
"IVF_PQ",128,14101,1,24.88,794.4223997999883,7012794.4223998
"IVF_PQ",128,14101,1410,98.1,1009.5104686398109,1012.610468639811
"IVF_PQ",128,14101,100,98.1,2456.875413696351,2459.975413696351
"IVF_PQ",1,14201,1,24.64,14283.830540798257,7050283.830540799
"IVF_PQ",1,14201,1420,49.5,12181.412639405204,4562181.412639406
"IVF_PQ",1,14201,100,49.5,14892.958846713773,4564892.958846713
"IVF_PQ",2,14201,1,24.76,13380.240533384374,7037380.240533384
"IVF_PQ",2,14201,1420,55.37,11555.51147477753,3974555.511474778
"IVF_PQ",2,14201,100,55.37,12620.141417180683,3975620.141417181
"IVF_PQ",4,14201,1,24.81,10431.775561469396,7029431.77556147
"IVF_PQ",4,14201,1420,61.47,8070.935960591133,3361070.9359605913
"IVF_PQ",4,14201,100,61.47,11276.829596171425,3364276.8295961716
"IVF_PQ",8,14201,1,24.83,11270.466209861615,7028270.466209861
"IVF_PQ",8,14201,1420,70.69,10287.469034362659,2441287.4690343626
"IVF_PQ",8,14201,100,70.69,11816.272256028848,2442816.272256029
"IVF_PQ",16,14201,1,24.84,9578.442074493594,7025578.4420744935
"IVF_PQ",16,14201,1420,81.13,7489.561087104032,1394489.5610871045
"IVF_PQ",16,14201,100,81.13,10991.650724599702,1397991.6507246
"IVF_PQ",32,14201,1,24.86,8083.691169101492,7022083.691169102
"IVF_PQ",32,14201,1420,88.42,5569.828959949006,663569.8289599488
"IVF_PQ",32,14201,100,88.42,9247.92521056577,667247.9252105657
"IVF_PQ",64,14201,1,24.88,1065.0117945189131,7013065.011794519
